211	991.3416	1005.8678	99.8577	FS232 B
212	991.7850	1005.5596	99.8519	FS233 B
213	994.9083	1006.1956	99.8465	FS234 B
214	993.6265	1006.4524	99.8486	FS235 R
215	993.5850	1007.1006	99.8689	FS236 ASTRAGLI
216	993.6067	1006.6565	99.8442	FS240 UB
217	992.1821	1003.6064	99.8209	FS265 UB
218	993.0849	1006.4837	99.8522	FS266 B
219	992.4747	1006.3393	99.8363	FS267 UB
220	993.4092	1006.3318	99.8387	FS268 UB
221	993.2015	1006.4909	99.8352	FS269 UB
222	993.7157	1004.0929	99.8196	FS270 UB
223	992.4031	1006.2696	99.7898	FS271 SL
224	992.5895	1006.1961	99.8354	FS272 SL
225	992.6991	1006.0933	99.8339	FS273 SL
226	992.4961	1006.3804	99.8125	FS274 UB
227	993.4077	1006.6160	99.8204	FS275 UB
228	993.3356	1006.6570	99.8212	FS276 UB
229	992.3654	1004.4754	99.8214	FS277 B
230	993.2295	1006.8336	99.8216	FS278 SL
231	993.5041	1006.7799	99.8326	FS279 DB
232	992.9240	1006.4280	99.8032	FS280 SL
233	992.7882	1006.4867	99.7948	FS281 UB
234	992.8255	1006.1809	99.7972	FS282 UB
235	993.2843	1005.1771	99.8249	FS283 SL
236	992.8959	1005.0208	99.8528	FS284 UB
237	992.7304	1006.5420	99.8025	FS287 SL
238	993.5524	1006.6324	99.7859	FS288 TOOTH
239	993.3740	1004.5003	99.8050	FS289 UB
240	993.3351	1005.1776	99.8166	FS290 SL
241	992.4277	1005.7028	99.8350	FS291 SL
242	992.2681	1005.7736	99.8127	FS292 TOOTH
243	992.3157	1005.8534	99.8106	FS293 SL
244	992.3936	1006.0351	99.8109	FS294 SL
245	993.4590	1004.9281	99.8143	FS295 R
246	992.8464	1004.8623	99.8187	FS296 SL
247	994.3742	1004.9895	99.8181	FS297 UB
248	992.4705	1006.0992	99.7921	FS301 TOOTH
249	993.3318	1005.4304	99.8169	FS302 B
250	992.7200	1005.3077	99.8378	FS303 SL
251	992.5395	1005.2961	99.8610	FS304 UB
252	992.5367	1006.0061	99.7954	FS305 TOOTH
253	992.6003	1005.2268	99.8304	FS307 UB
254	992.5358	1005.6302	99.8331	FS308 B
255	994.3658	1005.7912	99.8017	FS309 B
256	994.1775	1005.7878	99.8029	FS310 UB
257	992.6969	1006.0126	99.8124	FS311 SL
258	992.5616	1005.6483	99.7962	FS312 SL
259	993.3952	1007.2529	99.8331	FS313 SL
260	991.9808	1006.4796	99.8009	FS314 SL
261	993.0703	1006.4248	99.8023	FS315 UM/SL
262	992.3475	1006.3278	99.7898	FS316 R
263	992.1215	1006.4307	99.8065	FS317 B
264	994.1536	1006.4152	99.8254	FS322 UB
265	992.1671	1006.3759	99.7925	FS325 B
266	993.3849	1005.8025	99.8472	FS329 SL
