FS704 UB	991.8148	994.2399	99.9483	
FS705 B	991.9097	998.5513	99.9287	
FS706 UB	991.4939	996.0478	99.9000	
FS707 UB	991.8789	994.3224	99.9394	
FS708 UB	992.0058	995.2693	99.9281	
FS709 B	991.7520	998.5246	99.9286	
FS711 B	990.7419	998.9352	99.9244	
FS714 B	990.5799	998.7024	99.9337	
FS715 B	991.5653	998.6058	99.9156	
FS717 UB	991.8049	994.2192	99.9479	
FS718 UB	992.2161	994.9671	99.9159	
FS719 UB	991.4170	997.6485	99.9089	
FS720 UB	991.2182	997.6949	99.9123	
FS722 B	991.1084	997.8019	99.9133	
FS724 UB	991.4087	997.5300	99.9045	
FS726 UB	991.8992	996.7208	99.9061	
FS727 UB	991.7584	996.6960	99.9160	
FS728 UB	991.5971	996.5090	99.9169	
FS729 UB	991.9818	995.0192	99.9100	
FS730 UB	992.1228	995.1522	99.9045	
FS731 UB	992.0602	995.0632	99.8999	
FS732 UB	992.0458	994.8989	99.9062	
FS733 UB	992.1560	995.0235	99.9022	
FS734 UB	992.0690	995.2802	99.9223	
FS735 UB	990.9299	996.7974	99.9455	
FS736 UB	991.6546	996.8806	99.9044	
FS737 UB	991.6555	996.6566	99.9054	
FS738 UB	991.8138	996.5095	99.9098	
FS740 UB	991.9873	995.0671	99.9067	
FS741 UB	992.0645	995.2878	99.9209	
FS743 B	991.2517	997.0597	99.9211	
FS744 B	991.3894	996.9971	99.9210	
FS745 B	991.1808	997.2807	99.9399	
FS746 UB	991.4791	995.4934	99.9182	
FS747 UB	991.5707	995.5987	99.9167	
FS748 UB	991.6160	995.4707	99.9192	
FS750 CHA	990.5017	997.7583	99.9195	
FS751 UB	990.8516	997.8428	99.9128	
FS752 UB	990.4995	997.5579	99.9137	
FS753 UB	991.3549	997.0664	99.9096	
FS754 UB	991.7475	996.7232	99.9088	
FS755 UB	992.2313	995.0543	99.9054	
FS757 UB	991.2769	996.2909	99.9440	
FS758 UB	991.2796	995.9640	99.9288	
FS759 UB	991.3371	996.1769	99.9338	
FS760 UB	991.2435	996.3701	99.9272	
FS761 UB	991.0739	996.0792	99.9147	
FS762 UB	990.9634	996.2106	99.9391	
FS763 UB	991.4813	995.4891	99.9130	
FS764 UB	991.6663	995.6746	99.9078	
FS767 UB	991.6829	994.8761	99.9515	
FS768 UB	991.3220	997.3306	99.9087	
FS769 UB	991.4171	997.0083	99.9074	
FS770 UB	991.1688	997.2174	99.9162	
FS771 UB	991.0235	997.1132	99.9123	
FS772 UB	990.9733	997.3090	99.9120	
FS773 UB	991.0125	997.0179	99.9126	
FS774 UB	991.7344	994.6446	99.9439	
FS775 UB	992.2456	995.7778	99.9022	
FS776 UB	991.3426	996.3144	99.9144	
FS777 UB	990.9618	996.3450	99.9126	
FS778 UB	991.3863	995.6742	99.9427	
FS779 UB	991.3797	995.5766	99.9407	
FS780 UB	991.0026	997.3504	99.8980	
FS781 UB	991.2330	997.2456	99.8980	
FS782 CHA	990.9716	997.2790	99.8950	
FS783 UB	990.9614	997.0771	99.8965	
FS784 UB	991.2825	997.3570	99.9026	
FS785 UB	992.0877	995.5470	99.9091	
FS786 UB	991.9904	995.7458	99.9110	
FS787 UB	990.7114	995.3687	99.9283	
FS788 UB	990.6594	995.2938	99.9278	
FS789 UB	990.7697	995.2320	99.9411	
FS791 UB	990.8085	995.0090	99.9285	
FS792 MET	991.4333	993.5071	99.9274	
FS794 T	991.2423	993.6472	99.9276	
FS795 B	991.0228	993.5242	99.9356	
FS797 UB	991.6606	993.8205	99.9126	
FS798 UB	991.7631	994.8784	99.9093	
FS799 B	991.3086	995.5833	99.9180	
FS800 UB	990.8730	995.2061	99.9085	
FS801 UB	990.9730	995.7697	99.9350	
FS802 UB	990.5101	997.0121	99.9290	
FS806 UB	990.7220	994.9789	99.8984	
FS807 UB	990.5117	997.0059	99.8988	
FS808 B	990.5933	997.1830	99.9011	
FS810 UB	991.2290	996.7929	99.9370	
FS813 UB	991.0933	993.5800	99.9226	
FS814 FLA	990.4157	994.5422	99.9127	
FS815 UB	990.8152	996.0731	99.9328	
FS816 UB	990.7550	996.0358	99.9310	
FS817 UB	990.9093	996.2098	99.9232	
FS818 UB	991.2733	996.4814	99.9117	
FS819 UB	991.3325	996.5759	99.9100	
FS820 UB	991.8979	995.2555	99.9303	
FS821 UB	991.8920	995.2655	99.9258	
FS823 UB	991.8272	995.2183	99.9418	
FS824 UB	992.2444	993.9613	99.9170	
FS825 UB	991.7975	995.1898	99.9392	
FS826 UB	991.1441	996.7918	99.9306	
FS827 UB	991.0687	996.6493	99.9228	
FS828 UB	990.9645	996.5017	99.9322	
FS829 UB	990.9042	995.8953	99.9333	
FS830 UB	990.8499	995.7262	99.9362	
FS831 UB	990.7152	995.7799	99.9490	
FS832 UB	991.6963	995.2446	99.9378	
FS833 WOO	991.4726	995.3584	99.9504	
FS834 UB	991.6216	995.0742	99.9262	
FS835 B	991.7515	995.0709	99.9297	
FS836 B	990.4722	994.3062	99.8995	
FS837 R	990.5887	994.0968	99.9063	
FS838 UB	991.3481	994.2662	99.9069	
FS839 UB	991.1982	994.5562	99.9211	
FS840 UB	991.3698	996.5095	99.9065	
FS841 UB	991.0433	996.8353	99.9085	
FS842 CHA	991.0632	996.6922	99.9106	
FS843 UB	991.8153	995.0422	99.9244	
FS844 CHA	991.3199	994.8179	99.9116	
FS845 UB	991.8268	995.2583	99.9297	
FS848 UB	991.1625	995.1119	99.9221	
FS849 UB	991.8035	995.3185	99.9175	
FS850 UB	991.7031	994.9182	99.9005	
FS851 B	991.3424	995.1177	99.9053	
FS852 UB	991.2540	995.1736	99.9091	
FS853 UB	991.1325	995.1871	99.9103	
FS854 CHA	990.8805	996.0472	99.9154	
FS856 UB	990.8633	996.5132	99.9077	
FS857 UB	990.9809	996.5977	99.9010	
FS858 UB	991.4731	995.3774	99.9108	
FS859 UB	991.1954	995.1553	99.8966	
FS860 UB	991.0276	995.2559	99.9034	
FS861 UB	990.9949	996.0352	99.9132	
FS862 B	991.3427	995.0765	99.9013	
FS863 UB	990.4805	999.0269	99.9298	
FS864 UB	990.3480	999.2764	99.9272	
FS866 UB	990.2612	999.1123	99.9272	
FS867 B	990.6797	996.1624	99.9056	
FS868 UB	990.6869	995.7443	99.9091	
FS869 B	991.1799	995.3529	99.9039	
FS871 B	990.3291	999.1368	99.9093	
FS872 B	989.4899	998.6280	99.9126	
FS873 UB	989.6119	999.1938	99.9087	
FS874 ANK	990.0352	998.3592	99.9366	
FS875 UB	990.4269	998.3820	99.9375	
FS876 UB	990.1791	998.1203	99.9219	
FS877 UB	990.2224	998.3311	99.9294	
FS882 UB	990.1060	996.2829	99.9202	
FS883 B	990.2186	995.9958	99.9184	
FS884 B	990.2754	996.2594	99.9189	
FS885 UB	989.9097	994.3410	99.9566	
FS886 UB	989.9834	994.3121	99.9526	
FS887 UB	990.2601	995.3356	99.9210	
FS888 B	989.9771	995.2085	99.9187	
FS890 UB	990.4147	997.3333	99.9072	
FS892 UB	990.4197	998.3630	99.9215	
FS893 UB	990.3748	998.0575	99.9110	
FS894 UB	990.2406	996.1010	99.9017	
FS896 UB	990.2253	995.0660	99.9065	
FS897 B	990.1077	996.0834	99.9018	
FS898 UB	989.2439	997.7489	99.9311	
FS899 UB	990.4397	998.0393	99.9064	
FS903 UB	989.2440	999.1523	99.9100	
FS904 UB	989.9386	994.1881	99.9177	
FS906 B	990.3922	995.7912	99.9203	
FS907 UB	990.1435	994.1939	99.9051	
FS908 UB	989.2086	999.0927	99.8987	
FS909 UB	990.3650	994.7572	99.9344	
FS910 UB	989.8095	997.0481	99.9009	
FS911 WOO	990.0786	998.0081	99.9003	
FS912 B	989.4501	998.1009	99.8962	
FS914 UB	990.2676	997.8419	99.9451	
FS915 UB	990.2808	993.7800	99.9337	
FS916 UB	988.7083	999.0767	99.9056	
FS917 UB	988.5858	999.1019	99.9057	
FS918 UB	990.3019	996.8765	99.9532	
FS919 UB	990.2663	997.9893	99.9141	
FS920 UB	988.6298	998.0903	99.9083	
FS921 UB	990.4092	997.8496	99.9404	
FS922 UB	990.3256	996.8657	99.9001	
FS923 B	989.9202	995.9866	99.9021	
FS924 UB	989.8710	994.5769	99.9102	
FS925 LIT	988.7168	999.0948	99.9068	
FS926 UB	988.6282	999.2066	99.9075	
FS927 UB	990.2927	997.9600	99.9091	
FS929 B	990.2465	997.6658	99.9403	
FS930 B	989.0785	997.9111	99.9048	
FS931 UB	989.0051	997.6684	99.9104	
FS932 UB	988.7655	997.5931	99.9083	
FS933 UB	988.8685	997.7363	99.9106	
FS934 UB	988.5883	997.6124	99.9605	
FS935 T	989.7442	995.9695	99.9054	
FS936 UB	990.2757	993.6583	99.9095	
FS937 UB	989.7742	995.0078	99.9193	
FS939 UB	989.5883	996.6118	99.9285	
FS947 UB	989.5883	996.0963	99.8980	
FS948 UB	988.4982	997.5521	99.9096	
FS949 B	989.5337	996.8171	99.8927	
FS950 WOO	990.1781	997.9701	99.8982	
FS951 UB	990.1242	993.6531	99.9068	
FS952 UB	990.1808	993.6391	99.9029	
FS953 B	989.4516	994.4928	99.9003	
FS954 UB	990.0534	997.6543	99.8980	
FS956 UB	989.3106	998.8649	99.8978	
FS957 UB	989.1815	998.6730	99.8934	
FS960 B	989.7036	997.7046	99.9211	
FS962 UB	989.2947	997.3902	99.9504	
FS963 UB	989.0956	997.3628	99.9561	
FS966 UB	989.2775	997.2526	99.9487	
FS967 WOO	989.9027	997.5540	99.9088	
FS968 B 989.1793	996.0500	99.9325	
FS969 UB	989.2559	997.4228	99.9487	
FS970 UB	989.2666	997.2955	99.9464	
FS971 UB	989.1793	997.0756	99.9444	
FS972 WOO	989.8256	997.5322	99.9053	
FS974 UB	989.6073	997.6304	99.8992	
FS975 UB	989.0120	997.0420	99.9287	
FS976 UB	989.3090	997.1698	99.9175	
FS977 WOO	989.4332	996.3195	99.9034	
FS979 UB	989.2009	997.4350	99.8982	
FS980 UB	989.0181	996.2351	99.9180	
FS981 UB	989.4006	995.0239	99.9170	
FS982 UB	988.8054	995.3835	99.9387	
FS983 UB	989.2618	994.0232	99.9077	
FS984 UB	988.9388	996.0979	99.9193	
FS985 B 989.7166	997.7371	99.8991	
FS986 UB	989.0114	997.1218	99.9186	
FS987 B 988.8211	995.3454	99.9286	
FS990 _	989.5642	994.2005	99.9423	
FS991 _	989.6861	994.2900	99.9420	
FS992 T	988.5561	996.1344	99.9368	
FS993 UB	988.8040	996.0593	99.9271	
FS994 UB	988.7027	996.2000	99.9253	
FS996 UB	988.7054	995.3631	99.9150	
FS997 UB	988.8095	995.1173	99.9183	
FS998 UB	988.7289	995.0527	99.9427	
FS999 UB	989.7926	998.0116	99.9118	
FS1000 B	989.7425	998.4157	99.9285	
FS1002 DB	989.6003	998.2290	99.9074	
FS1003 UB	988.7130	996.1694	99.9188	
FS1004 UB	988.6471	996.1458	99.9196	
FS1005 UB	988.8253	997.3738	99.9287	
FS1006 UB	988.8139	997.0470	99.9189	
FS1007 UB	988.5052	997.2068	99.9216	
FS1011 B	989.8935	997.9642	99.8937	
FS1013 T	989.0081	993.9031	99.8984	
FS1014 UB	988.8772	996.9644	99.8871	
FS1015 UB	988.7554	997.0723	99.9060	
FS1018 UB	988.5879	997.1633	99.9158	
FS1019 UB	988.8159	997.0390	99.9020	
FS1020 UB	988.7891	997.1421	99.9024	
FS1021 UB	988.7292	997.0148	99.9034	
FS1022 B	989.0651	995.5671	99.9274	
FS1023 UB	988.9967	995.4963	99.9230	
FS1024 B	989.7731	998.2868	99.9026	
FS1025 SM	988.8394	997.1068	99.8937	
FS1026 T	988.9928	999.4846	99.9235	
FS1027 UB	988.9734	998.5674	99.9220	
FS1028 UB	988.7612	997.0894	99.8980	
FS1029 UB	988.8859	997.0477	99.8911	
FS1030 UB	989.0901	995.5582	99.8991	
FS1033 UB	988.9336	996.6612	99.9379	
FS1034 UB	989.1701	996.8846	99.9366	
FS1036 UB	989.0956	996.8179	99.9270	
FS1037 UB	989.2626	996.8522	99.9188	
FS1038 UB	988.5671	998.6753	99.9099	
FS1039 UB	988.6677	998.5918	99.9049	
FS1040 UB	988.7847	995.5948	99.9071	
FS1041 UB	988.8640	995.8067	99.9211	
FS1042 B	988.6591	995.9001	99.9268	
FS1043 UB	988.9136	996.6576	99.9238	
FS1044 UB	988.7368	998.6868	99.9021	
FS1045 UB	989.0450	996.7766	99.9154	
FS1046 UB	988.7339	995.7831	99.9053	
FS1047 UB	989.1549	996.8277	99.8976	
FS1048 UB	989.1287	996.6373	99.8997	
FS1050 UB	989.1141	996.7193	99.8976	
FS1051 UB	989.0665	996.8454	99.8986	
FS1052 UB	988.9476	996.7887	99.8999	
FS1053 UB	988.9392	996.6072	99.8992	
FS1054 UB	988.7915	996.5792	99.9510	
FS1055 UB	988.7076	996.7202	99.9451	
FS1056 UB	988.7018	996.8879	99.9454	
FS1059 UB	988.8252	996.6742	99.9281	
FS1060 UB	988.6433	996.8735	99.9247	
FS1061 UB	988.8055	996.6001	99.9070	
FS1062 UB	988.5429	996.7129	99.9146	
FS1064 UB	988.8072	996.6289	99.9071	
FS1065 UB	988.4637	996.8470	99.9074	
FS1066 UB	988.1854	996.1393	99.9104	
FS1067 UB	988.6859	996.9059	99.8993	
FS1068 UB	988.5135	996.8540	99.9010	
FS1069 B	988.8308	996.6197	99.9001	
FS1070 B	988.4304	998.1330	99.9200	
FS1073 UB	989.2884	994.7269	99.9347	
FS1074 B	989.3423	994.6407	99.9179	
FS1076 UB	987.3255	997.3970	99.9593	
FS1078 UB	987.0696	995.7573	99.9942	
FS1079 UB	987.3732	997.1747	99.9621	
FS1085 UB	987.2393	997.1774	99.9300	
FS1086 UB	987.0645	996.2813	99.9071	
FS1087 UB	987.0346	996.2050	99.9077	
FS1088 UB	987.1590	996.2076	99.9175	
FS1090 UB	987.5645	997.6309	99.9230	
FS1092 DB	987.6115	997.5980	99.9231	
FS1093 UB	987.5279	994.2140	99.9573	
FS1094 UB	987.5666	994.1314	99.9596	
FS1095 UB	987.2489	997.4208	99.9170	
FS1096 UB	987.2330	997.4492	99.9169	
FS1097 B	986.9280	997.6615	99.8888	
FS1098 R	986.9408	998.0127	99.8959	
FS1099 UB	987.2474	997.1869	99.9250	
FS1100 UB	987.5333	996.8064	99.9228	
FS1102 UB	987.1811	997.4032	99.9158	
FS1103 UB	987.2884	997.3285	99.9180	
FS1104 UB	987.3421	996.2575	99.8841	
FS1105 UB	987.0998	996.1246	99.8694	
FS1106 UB	987.9445	996.8527	99.8863	
FS1107 UB	987.5389	996.9475	99.8894	
FS1108 UB	986.6830	998.7079	99.8881	
FS1110 UB	986.5413	998.5221	99.8870	
FS1112 UB	987.0462	997.5179	99.9050	
FS1113 ST	986.6323	998.7132	99.8954	
FS1114 UB	987.7111	997.7154	99.8993	
FS1115 UB	987.8397	997.6811	99.8983	
FS1117 UB	987.5411	997.2943	99.9135	
FS1119 UB	987.3852	996.6626	99.9554	
FS1121 UB	987.2712	996.5851	99.9519	
FS1122 UB	987.3473	994.9343	99.9366	
FS1123 UB	987.2396	994.9613	99.9331	
FS1124 UB	988.1102	997.3604	99.9115	
FS1125 UB	987.2340	997.0208	99.9378	
FS1126 UB	987.2121	996.9830	99.9472	
FS1127 UB	987.1769	996.5892	99.9450	
FS1128 UB	988.4133	997.7709	99.9207	
FS1129 UB	987.1632	996.6012	99.9337	
FS1131 R	987.2437	996.8100	99.9332	
FS1135 DB	987.0597	995.5647	99.9225	
FS1137 UB	986.7032	994.9613	99.9008	
FS1138 UB	986.9053	996.1131	99.9083	
FS1139 UB	987.1700	995.9324	99.9177	
FS1141 UB	987.3283	995.6136	99.9048	
FS1142 B	986.9103	997.1830	99.9059	
FS1143 UB	986.8758	997.0151	99.9119	
FS1144 UB	986.6698	995.9242	99.9166	
FS1145 H	992.0640	995.5277	99.8893	
FS1146 UB	992.0224	996.0333	99.8852	
FS1147 B	991.6667	996.0098	99.8889	
FS1148 UB	992.0095	996.8492	99.8946	
FS1149 UB	988.7795	995.8614	99.8986	
FS1150 H	991.1553	996.9699	99.8921	
FS1151 UB	991.2853	996.9312	99.9005	
FS1152 UB	992.1708	997.4976	99.8811	
FS1153 UB	992.0078	997.6186	99.8825	
FS1154 B	992.2568	997.1541	99.8647	
FS1155 UB	992.4276	998.9886	99.8586	
FS1156 UB	992.4402	999.3277	99.8579	
FS1157 UB	992.3078	999.3503	99.8592	
FS1158 UB	992.2362	996.2786	99.8682	
FS1159 UB	992.0118	996.2384	99.8703	
FS1160 UB	991.9376	996.0464	99.8719	
FS1161 UB	991.8304	995.7921	99.8740	
FS1162 UB	991.7057	995.7504	99.8753	
FS1163 UB	992.2940	997.6731	99.8627	
FS1164 UB	992.3971	997.8551	99.8611	
FS1165 UB	991.6712	995.5363	99.8827	
FS1166 CH	992.2616	996.2035	99.8681	
FS1167 UB	992.1517	996.0206	99.8700	
FS1168 UB	991.9621	996.1563	99.8625	
FS1169 B	992.0342	996.1911	99.8619	
FS1170 UB	991.9830	995.9772	99.8631	
FS1171 UB	991.6282	995.5322	99.8946	
FS1172 UB	992.2904	997.7194	99.8373	
FS1173 UB	992.3804	997.2526	99.8437	
FS1174 UB	991.6477	999.2088	99.8605	
FS1180 UB	991.4264	995.7948	99.8928	
FS1181 UB	991.7949	995.9516	99.8791	
FS1182 UB	992.0659	996.3354	99.8746	
FS1183 UB	992.1521	996.0416	99.8620	
FS1184 UB	991.8790	997.1410	99.8730	
FS1185 UB	991.6776	997.1113	99.8751	
FS1186 UB	991.7453	997.0396	99.8747	
FS1187 UB	991.5937	997.1091	99.8761	
FS1188 UB	991.7542	999.1478	99.8492	
FS1189 UB	991.8134	995.4841	99.8787	
FS1190 UB	991.8729	995.7323	99.8770	
FS1191 UB	991.7615	998.1243	99.8870	
FS1192 B	991.8136	995.9585	99.8591	
FS1193 UB	991.8030	996.0948	99.8586	
FS1194 UB	991.8488	996.3292	99.8623	
FS1195 UB	991.6482	996.1663	99.8647	
FS1196 UB	991.7038	996.9778	99.8707	
FS1197 UB	991.6573	996.2921	99.8737	
FS1198 R	991.7807	998.7777	99.8607	
FS1199 UB	991.8799	997.6998	99.8617	
FS1200 UB	991.6228	998.6228	99.8603	
FS1201 UB	991.8005	997.5785	99.8662	
FS1204 UB	991.7223	995.6749	99.8766	
FS1205 UB	991.4386	995.8838	99.8783	
FS1206 B	991.6946	996.2092	99.8633	
FS1207 UB	991.5562	996.2241	99.8643	
FS1208 UB	991.5126	996.3483	99.8643	
FS1209 UB	992.1712	996.0260	99.8602	
FS1210 B	991.8343	998.1635	99.8562	
FS1211 I	991.5540	996.0604	99.8647	
FS1212 UB	992.0746	995.7152	99.8750	
FS1213 UB	992.0030	995.8721	99.8750	
FS1214 UB	991.8396	996.4497	99.8967	
FS1215 UB	991.7229	996.6231	99.8856	
FS1217 UB	991.7554	997.6260	99.8630	
FS1218 UB	991.5137	996.7718	99.8677	
FS1219 UB	991.9502	995.9088	99.8491	
FS1220 UB	992.1352	995.9209	99.8561	
FS1221 UB	992.2789	995.8840	99.8553	
FS1222 CH	992.1753	995.7389	99.8566	
FS1223 UB	991.6731	996.4823	99.8804	
FS1224 UB	991.6754	995.4654	99.8742	
FS1225 UB	991.5278	995.6808	99.8653	
FS1228 UB	991.7364	996.5639	99.8754	
FS1229 UB	991.8026	996.4842	99.8751	
FS1232 W	992.2864	995.8068	99.8533	
FS1233 UB	992.1756	995.6967	99.8547	
FS1234 UB	992.1302	995.5930	99.8555	
FS1235 UB	992.0346	995.5797	99.8562	
FS1236 I	992.2046	995.5427	99.8532	
FS1237 UB	991.6254	995.4733	99.8575	
FS1238 UB	991.5579	996.7962	99.8702	
FS1239 UB	991.7546	996.5720	99.8692	
FS1240 UB	991.5263	996.6836	99.8709	
FS1245 UB	992.2556	996.4739	99.8859	
FS1246 B	992.0749	996.6620	99.8871	
FS1247 UB	991.9052	996.4492	99.8943	
FS1248 UB	991.8762	996.6972	99.8697	
FS1250 UB	991.9209	996.6151	99.8696	
FS1251 UB	991.8940	996.6800	99.8696	
FS1252 UB	991.9612	996.5456	99.8695	
FS1253 UB	992.2112	996.4262	99.8678	
FS1254 UB	992.1657	996.4055	99.8683	
FS1255 B	992.0867	996.4100	99.8690	
FS1256 UB	992.0135	996.4264	99.8695	
FS1257 UB	991.9708	996.8375	99.8682	
FS1258 UB	992.0633	996.8213	99.8674	
FS1259 UB	992.2246	996.4451	99.8751	
FS1260 UB	992.2047	996.5380	99.8749	
FS1261 UB	992.1303	996.7626	99.8617	
FS1262 B	992.1430	996.9186	99.8611	
FS1263 UB	991.9474	996.7608	99.8631	
FS1264 UB	992.2032	996.4435	99.8621	
FS1265 UB	991.3459	996.8217	99.9044	
FS1266 UB	991.2483	996.5171	99.9008	
FS1267 UB	991.3325	996.6032	99.8994	
FS1268 UB	991.0552	996.8613	99.8819	
FS1269 UB	990.5574	998.3276	99.8772	
FS1271 UB	992.2109	995.0672	99.8649	
FS1272 UB	992.1874	995.3149	99.8640	
FS1273 UB	991.9941	994.9610	99.8669	
FS1274 UB	990.9870	996.2050	99.9000	
FS1275 B	990.6660	998.2891	99.8848	
FS1276 UB	991.1070	998.6864	99.8797	
FS1279 UB	991.2013	996.3148	99.9047	
FS1280 UB	991.2593	996.1050	99.9049	
FS1281 UB	991.2111	996.2149	99.9047	
FS1282 UB	991.1619	996.5448	99.8862	
FS1283 UB	991.7917	994.1327	99.8720	
FS1284 UB	991.8062	995.3736	99.8662	
FS1285 UB	991.8412	995.0563	99.8674	
FS1286 UB	991.8606	994.9483	99.8677	
FS1287 UB	991.3801	996.6737	99.8900	
FS1288 UB	991.2631	996.4007	99.9052	
FS1290 B	990.8847	998.0594	99.8762	
FS1291 UB	991.4110	996.5141	99.8880	
FS1292 UB	991.4391	996.5781	99.8874	
FS1293 UB	991.7906	994.1341	99.8616	
FS1295 T	990.9709	996.1917	99.8979	
FS1296 UB	991.2586	996.2816	99.8960	
FS1297 UB	990.9976	996.1543	99.8993	
FS1298 UB	991.3496	996.9285	99.8820	
FS1299 CH	990.9426	996.0045	99.8895	
FS1300 UB	992.1387	994.8836	99.8684	
FS1301 UB	991.8406	994.8671	99.8706	
FS1302 DB	991.7779	994.5769	99.8892	
FS1304 UB	991.2304	996.5618	99.8852	
FS1305 UB	990.7017	999.3740	99.8954	
FS1306 UB	990.9876	996.1521	99.8919	
FS1307 UB	990.8397	997.7622	99.8696	
FS1308 UB	991.3379	996.5347	99.8777	
FS1309 UB	992.0646	993.7848	99.8736	
FS1310 UB	991.0076	996.1560	99.8809	
FS1311 UB	990.7738	999.2138	99.8643	
FS1312 UB	991.2274	996.7090	99.8790	
FS1313 B	990.8839	998.4950	99.8868	
FS1314 UB	991.3036	996.4067	99.8863	
FS1315 UB	991.2495	996.6505	99.8771	
FS1320 UB	991.3775	996.8217	99.8742	
FS1322 UB	991.2188	996.8780	99.8732	
FS1323 UB	991.1204	994.4721	99.8688	
FS1324 UB	990.4442	994.6947	99.8696	
FS1326 H	991.4232	996.7562	99.8639	
FS1333 UB	991.4193	996.8526	99.8598	
FS1334 B	990.8261	994.6503	99.8591	
FS1335 UB	991.1962	996.7930	99.8589	
FS1336 B	990.9481	994.6596	99.8465	
FS1337 B	990.6384	994.5950	99.8434	
FS1338 DB	990.5586	994.8391	99.8431	
FS1339 UB	991.4145	996.3486	99.8670	
FS1340 UB	991.0845	996.1537	99.8546	
FS1343 UB	990.2149	998.0904	99.8711	
FS1344 UB	990.0222	998.3118	99.8817	
FS1346 UB	991.2417	994.2455	99.8818	
FS1347 UB	991.2059	996.4071	99.8660	
FS1349 T	991.1791	996.4198	99.8611	
FS1351 UB	991.1844	996.4600	99.8518	
FS1352 UB	990.2717	999.2187	99.8735	
FS1353 UB	990.3824	998.1718	99.8579	
FS1355 B	990.0778	999.0283	99.8687	
FS1356 UB	990.7588	994.0895	99.8700	
FS1357 B	990.2245	998.8770	99.8560	
FS1358 B	990.2222	998.9909	99.8595	
FS1361 UB	990.0964	998.4804	99.8891	
FS1362 IR	989.6082	998.0683	99.8603	
FS1363 UB	991.3249	996.9384	99.8926	
FS1371 UB	991.3734	997.1048	99.8902	
FS1373 UB	991.0185	995.7891	99.8799	
FS1374 UB	991.0855	995.5142	99.8878	
FS1375 UB	991.2753	995.7846	99.8746	
FS1376 B	990.6717	993.9657	99.8400	
FS1377 UB	991.4076	997.0353	99.8907	
FS1380 UB	991.4283	996.9755	99.8752	
FS1381 UB	991.4406	997.0313	99.8746	
FS1383 B	990.9372	993.7313	99.8869	
FS1384 UB	990.9285	993.5693	99.8859	
FS1385 UB	991.3702	997.0826	99.8761	
FS1386 B	989.8285	999.2440	99.8898	
FS1387 B	989.6198	999.0929	99.8678	
FS1388 CH	991.3289	996.9570	99.8808	
FS1389 UB	989.9196	999.2314	99.8706	
FS1390 B	990.9434	993.5308	99.8538	
FS1391 CH	990.9963	995.7420	99.8618	
FS1392 UB	991.0605	995.6773	99.8616	
FS1393 UB	991.3226	996.9444	99.8661	
FS1394 UB	991.2520	996.9339	99.8580	
FS1395 UB	989.9245	997.9110	99.8525	
FS1396 UB	990.3678	997.9896	99.8544	
FS1397 WO	990.1986	997.6905	99.8535	
FS1398 UB	990.9804	995.1736	99.8679	
FS1399 UB	991.2796	995.0048	99.8649	
FS1400 B	991.0146	995.0893	99.8646	
FS1401 H	991.4315	997.0268	99.8696	
FS1402 UB	991.3854	996.9466	99.8598	
FS1403 UB	991.2321	997.1171	99.8622	
FS1404 UB	991.2005	997.2485	99.8725	
FS1407 H	990.9736	995.2503	99.8531	
FS1408 H	990.9880	995.1171	99.8517	
FS1409 H	991.0731	995.0450	99.8520	
FS1413 UB	991.4070	997.0671	99.8586	
FS1414 UB	989.7288	998.5730	99.8550	
FS1419 B	990.7673	995.5717	99.8596	
FS1420 UB	990.7910	995.8284	99.8497	
FS1421 UB	991.3577	996.9347	99.8519	
FS1422 UB	990.0245	993.6599	99.8631	
FS1423 B	990.9181	997.3184	99.8834	
FS1424 UB	990.5386	997.4475	99.8784	
FS1426 UB	990.0951	993.6978	99.8501	
FS1427 WO	989.9613	997.4012	99.8796	
FS1428 UB	990.9285	997.3538	99.8814	
FS1429 DB	990.0429	995.9486	99.8658	
FS1431 IR	989.7508	993.7210	99.8882	
FS1432 DB	990.2766	995.8307	99.8848	
FS1433 UB	989.8001	997.4266	99.8956	
FS1434 R	989.4830	997.1765	99.9016	
FS1435 UB	990.2125	995.5789	99.8746	
FS1436 WO	989.9157	997.3385	99.8780	
FS1437 UB	989.7906	993.7322	99.8534	
FS1438 B	989.9211	995.6445	99.8609	
FS1442 UB	990.3325	994.3851	99.8669	
FS1443 CH	990.2781	996.3932	99.9042	
FS1444 B	990.1284	994.9687	99.8539	
FS1445 UB	989.5359	994.7666	99.8651	
FS1446 B	989.6966	994.7589	99.8664	
FS1447 UB	990.2719	993.9615	99.8498	
FS1449 UB	990.1305	994.3350	99.8588	
FS1450 HO	991.2817	997.0944	99.8577	
FS1451 UB	990.9037	996.7199	99.8750	
FS1452 UB	990.2615	996.8356	99.8726	
FS1454 B	989.0073	999.2301	99.8808	
FS1455 B	989.1606	999.1884	99.8619	
FS1456 R	989.2745	999.0268	99.8920	
FS1457 CH	990.2936	996.3800	99.8967	
FS1459 UB	990.0506	996.2582	99.8678	
FS1460 B	990.1853	994.0646	99.8498	
FS1464 UB	989.6572	994.1358	99.8951	
FS1465 UB	990.0008	996.0807	99.8506	
FS1466 B	990.0814	996.9065	99.8628	
FS1468 UB	988.9820	999.1630	99.8624	
FS1469 UB	989.0052	999.4276	99.8687	
FS1473 UB	988.6801	999.3330	99.8916	
FS1474 UB	989.4467	995.8781	99.8793	
